ticket_id,account_id,created_date,resolved_date,priority,category,resolution_time_hours,satisfaction_score,escalation_flag
TKT_003185,ACC_00381,2022-04-11,2022-04-12,Medium,Performance,28.0,4.0,1
TKT_003186,ACC_00381,2022-11-17,2022-11-18,Low,Billing,35.0,1.0,0
TKT_003187,ACC_00381,2023-03-19,2023-03-24,Low,Bug,136.0,3.0,0
TKT_003188,ACC_00381,2023-02-12,2023-02-12,High,Integration,13.0,3.0,0
TKT_003189,ACC_00381,2023-12-31,2024-01-05,Low,Performance,137.0,,0
TKT_003190,ACC_00381,2023-09-10,2023-09-10,Critical,Feature Request,4.0,3.0,0
TKT_003191,ACC_00382,2023-11-07,2023-11-13,Low,Performance,160.0,5.0,0
TKT_003192,ACC_00382,2023-04-22,2023-04-25,Low,Bug,91.0,5.0,0
TKT_003193,ACC_00382,2024-11-02,2024-11-05,Low,Integration,92.0,3.0,0
TKT_003194,ACC_00382,2024-12-13,2024-12-15,Low,Bug,56.0,5.0,0
TKT_003195,ACC_00382,2023-01-08,2023-01-12,Low,Performance,99.0,3.0,0
TKT_003196,ACC_00382,2024-07-15,2024-07-17,Low,Billing,59.0,5.0,0
TKT_003197,ACC_00382,2022-11-18,2022-11-19,Low,Bug,47.0,4.0,0
TKT_003198,ACC_00382,2023-08-11,2023-08-11,Medium,Performance,16.0,,0
TKT_003199,ACC_00382,2023-07-26,2023-08-01,Low,Integration,146.0,,0
TKT_003200,ACC_00382,2024-11-15,2024-11-21,Low,Feature Request,151.0,5.0,0
TKT_003201,ACC_00382,2023-07-03,2023-07-04,Medium,Integration,25.0,5.0,0
TKT_003202,ACC_00382,2024-08-19,2024-08-24,Low,Bug,121.0,5.0,0
TKT_003203,ACC_00382,2023-11-14,2023-11-20,Low,How-To,150.0,5.0,0
TKT_003204,ACC_00382,2024-02-14,2024-02-18,Low,How-To,106.0,4.0,0
TKT_003205,ACC_00382,2024-06-16,2024-06-19,Low,Bug,79.0,4.0,0
TKT_003206,ACC_00384,2022-07-24,2022-07-29,Low,Feature Request,129.0,1.0,0
TKT_003207,ACC_00384,2022-10-02,2022-10-07,Low,How-To,143.0,4.0,0
TKT_003208,ACC_00384,2023-06-12,2023-06-12,Critical,Integration,7.0,4.0,0
TKT_003209,ACC_00384,2023-06-25,2023-06-28,Low,Integration,73.0,4.0,1
TKT_003210,ACC_00384,2023-05-07,2023-05-11,Low,How-To,99.0,1.0,0
TKT_003211,ACC_00384,2023-05-16,2023-05-18,Medium,Integration,70.0,2.0,0
TKT_003212,ACC_00384,2022-10-19,2022-10-24,Low,Feature Request,142.0,5.0,0
TKT_003213,ACC_00384,2022-10-10,2022-10-13,Low,Integration,92.0,4.0,1
TKT_003214,ACC_00384,2023-12-16,2023-12-22,Low,Feature Request,163.0,4.0,0
TKT_003215,ACC_00386,2022-05-15,2022-05-17,Medium,Performance,54.0,,0
TKT_003216,ACC_00386,2022-11-20,2022-11-22,Low,Performance,69.0,2.0,0
TKT_003217,ACC_00386,2023-06-22,2023-06-26,Low,Bug,119.0,5.0,0
TKT_003218,ACC_00386,2022-08-27,2022-09-01,Low,Performance,123.0,,1
TKT_003219,ACC_00386,2023-04-30,2023-05-05,Low,Feature Request,143.0,,1
TKT_003220,ACC_00386,2023-06-17,2023-06-18,Medium,Integration,40.0,,0
TKT_003221,ACC_00386,2022-04-14,2022-04-17,Low,Bug,73.0,4.0,0
TKT_003222,ACC_00386,2022-04-15,2022-04-21,Low,Bug,162.0,,0
TKT_003223,ACC_00386,2024-02-03,2024-02-03,High,Performance,17.0,,0
TKT_003224,ACC_00386,2023-01-13,2023-01-17,Low,How-To,110.0,2.0,0
TKT_003225,ACC_00386,2022-04-23,2022-04-24,Medium,How-To,47.0,2.0,0
TKT_003226,ACC_00386,2023-07-01,2023-07-01,High,Performance,12.0,5.0,0
TKT_003227,ACC_00386,2023-07-07,2023-07-07,Medium,Bug,18.0,3.0,0
TKT_003228,ACC_00386,2022-05-15,2022-05-20,Low,Integration,139.0,,0
TKT_003229,ACC_00386,2022-07-21,2022-07-24,Low,Feature Request,78.0,,0
TKT_003230,ACC_00386,2023-10-24,2023-10-25,Low,Integration,35.0,2.0,0
TKT_003231,ACC_00386,2022-10-06,2022-10-08,Medium,How-To,66.0,4.0,1
TKT_003232,ACC_00386,2024-02-12,2024-02-12,High,Feature Request,14.0,3.0,0
TKT_003233,ACC_00386,2023-07-10,2023-07-13,Low,Integration,94.0,5.0,0
TKT_003234,ACC_00386,2024-01-02,2024-01-04,Low,Performance,49.0,4.0,0
TKT_003235,ACC_00387,2023-12-20,2023-12-22,Medium,Bug,51.0,4.0,0
TKT_003236,ACC_00387,2023-12-26,2023-12-26,High,Bug,6.0,4.0,0
TKT_003237,ACC_00387,2024-01-01,2024-01-07,Low,Performance,159.0,3.0,0
TKT_003238,ACC_00387,2022-09-14,2022-09-18,Low,Performance,101.0,2.0,0
TKT_003239,ACC_00387,2024-01-06,2024-01-10,Low,Integration,98.0,5.0,0
TKT_003240,ACC_00387,2024-11-26,2024-12-02,Low,Performance,158.0,3.0,0
TKT_003241,ACC_00387,2023-03-28,2023-03-29,Low,Bug,44.0,,1
TKT_003242,ACC_00387,2023-06-03,2023-06-04,Medium,How-To,25.0,4.0,0
TKT_003243,ACC_00387,2023-04-17,2023-04-19,Medium,Feature Request,64.0,4.0,0
TKT_003244,ACC_00387,2022-12-20,2022-12-24,Low,Integration,118.0,5.0,0
TKT_003245,ACC_00387,2024-07-18,2024-07-20,Low,Integration,49.0,2.0,0
TKT_003246,ACC_00387,2022-12-20,2022-12-22,Low,Integration,67.0,5.0,0
TKT_003247,ACC_00387,2024-10-13,2024-10-14,Low,Integration,31.0,5.0,1
TKT_003248,ACC_00387,2024-01-29,2024-01-29,Critical,How-To,3.0,5.0,0
TKT_003249,ACC_00388,2023-04-03,2023-04-09,Low,How-To,152.0,4.0,0
TKT_003250,ACC_00388,2023-10-09,2023-10-14,Low,How-To,140.0,4.0,0
TKT_003251,ACC_00388,2022-09-01,2022-09-03,Medium,Billing,69.0,5.0,0
TKT_003252,ACC_00388,2024-09-08,2024-09-14,Low,Performance,162.0,4.0,0
TKT_003253,ACC_00388,2024-10-28,2024-10-31,Low,Performance,84.0,5.0,0
TKT_003254,ACC_00388,2024-02-16,2024-02-16,High,How-To,13.0,1.0,0
TKT_003255,ACC_00388,2022-12-26,2022-12-29,Low,Feature Request,72.0,5.0,0
TKT_003256,ACC_00388,2024-03-30,2024-04-01,Low,Integration,54.0,4.0,0
TKT_003257,ACC_00388,2022-10-22,2022-10-27,Low,Bug,137.0,2.0,0
TKT_003258,ACC_00388,2024-09-25,2024-09-27,Low,Performance,53.0,4.0,0
TKT_003259,ACC_00389,2024-11-09,2024-11-10,Low,Billing,46.0,5.0,0
TKT_003260,ACC_00389,2024-10-06,2024-10-08,Medium,Integration,64.0,3.0,0
TKT_003261,ACC_00391,2023-05-26,2023-05-27,Low,Bug,35.0,3.0,1
TKT_003262,ACC_00391,2024-12-11,2024-12-17,Low,How-To,152.0,,0
TKT_003263,ACC_00391,2024-12-28,2024-12-28,High,Feature Request,11.0,3.0,0
TKT_003264,ACC_00391,2022-10-10,2022-10-10,High,Billing,19.0,3.0,0
TKT_003265,ACC_00391,2024-11-20,2024-11-26,Low,Bug,147.0,,0
TKT_003266,ACC_00391,2022-10-23,2022-10-23,High,Integration,21.0,3.0,0
TKT_003267,ACC_00391,2023-04-21,2023-04-27,Low,Billing,165.0,5.0,0
TKT_003268,ACC_00392,2024-01-06,2024-01-07,Low,Performance,46.0,4.0,0
TKT_003269,ACC_00392,2023-11-08,2023-11-11,Low,Billing,73.0,5.0,0
TKT_003270,ACC_00392,2023-05-24,2023-05-25,Medium,How-To,47.0,1.0,0
TKT_003271,ACC_00392,2023-11-27,2023-11-29,Low,Performance,67.0,4.0,0
TKT_003272,ACC_00392,2023-09-19,2023-09-24,Low,Bug,136.0,4.0,0
TKT_003273,ACC_00392,2024-03-26,2024-03-28,Low,Feature Request,66.0,,0
TKT_003274,ACC_00392,2023-12-13,2023-12-16,Low,Bug,82.0,5.0,0
TKT_003275,ACC_00392,2023-05-10,2023-05-15,Low,Feature Request,125.0,4.0,0
TKT_003276,ACC_00392,2024-03-25,2024-03-31,Low,Integration,160.0,4.0,0
TKT_003277,ACC_00392,2024-05-19,2024-05-24,Low,Performance,126.0,3.0,1
TKT_003278,ACC_00392,2024-11-04,2024-11-07,Low,How-To,74.0,5.0,0
TKT_003279,ACC_00392,2024-09-21,2024-09-26,Low,Bug,142.0,3.0,0
TKT_003280,ACC_00393,2024-10-02,2024-10-02,Medium,Bug,20.0,,0
TKT_003281,ACC_00393,2024-07-03,2024-07-05,Low,How-To,71.0,,0
TKT_003282,ACC_00393,2024-05-30,2024-06-01,Medium,Billing,67.0,4.0,0
TKT_003283,ACC_00393,2024-12-14,2024-12-14,High,How-To,9.0,2.0,0
TKT_003284,ACC_00393,2024-01-01,2024-01-02,Low,Bug,26.0,4.0,0
TKT_003285,ACC_00393,2024-10-26,2024-10-28,Low,Bug,50.0,5.0,0
TKT_003286,ACC_00393,2024-10-31,2024-11-05,Low,How-To,136.0,,0
TKT_003287,ACC_00393,2024-07-09,2024-07-13,Low,Feature Request,105.0,,0
TKT_003288,ACC_00393,2024-11-06,2024-11-09,Low,Billing,73.0,,0
TKT_003289,ACC_00393,2024-03-28,2024-03-29,Medium,Performance,31.0,3.0,0
TKT_003290,ACC_00393,2022-09-20,2022-09-26,Low,Billing,150.0,5.0,0
TKT_003291,ACC_00393,2024-09-21,2024-09-23,Low,Feature Request,58.0,5.0,0
TKT_003292,ACC_00393,2023-08-07,2023-08-09,Low,Feature Request,56.0,3.0,0
TKT_003293,ACC_00394,2023-03-21,2023-03-24,Low,How-To,76.0,5.0,0
TKT_003294,ACC_00394,2022-09-04,2022-09-07,Low,Integration,79.0,1.0,0
TKT_003295,ACC_00394,2022-11-27,2022-12-02,Low,Bug,126.0,4.0,0
TKT_003296,ACC_00394,2023-10-04,2023-10-06,Low,Billing,55.0,4.0,1
TKT_003297,ACC_00394,2023-06-19,2023-06-19,High,Bug,18.0,4.0,0
TKT_003298,ACC_00394,2023-01-07,2023-01-09,Low,Bug,60.0,,1
TKT_003299,ACC_00394,2022-02-17,2022-02-20,Low,How-To,79.0,3.0,0
TKT_003300,ACC_00394,2023-04-29,2023-05-05,Low,How-To,154.0,4.0,0
TKT_003301,ACC_00394,2023-11-11,2023-11-13,Medium,How-To,56.0,2.0,0
TKT_003302,ACC_00394,2022-05-30,2022-06-01,Medium,How-To,61.0,1.0,0
TKT_003303,ACC_00394,2022-09-16,2022-09-17,Low,Bug,41.0,4.0,0
TKT_003304,ACC_00394,2022-06-12,2022-06-15,Low,Feature Request,87.0,5.0,0
TKT_003305,ACC_00394,2024-01-28,2024-02-03,Low,Bug,156.0,3.0,0
TKT_003306,ACC_00394,2024-04-23,2024-04-27,Low,Feature Request,96.0,5.0,0
TKT_003307,ACC_00394,2024-02-28,2024-03-01,Medium,Bug,50.0,5.0,1
TKT_003308,ACC_00394,2024-10-18,2024-10-19,Medium,Bug,42.0,4.0,0
TKT_003309,ACC_00394,2023-07-14,2023-07-19,Low,How-To,129.0,,0
TKT_003310,ACC_00395,2024-10-14,2024-10-18,Low,Performance,96.0,,0
TKT_003311,ACC_00395,2024-09-08,2024-09-10,Low,How-To,65.0,5.0,0
TKT_003312,ACC_00395,2024-07-18,2024-07-21,Low,Bug,79.0,,0
TKT_003313,ACC_00395,2024-08-20,2024-08-20,High,Integration,23.0,5.0,0
TKT_003314,ACC_00395,2024-04-05,2024-04-07,Medium,Integration,70.0,5.0,1
TKT_003315,ACC_00395,2022-01-19,2022-01-21,Low,Bug,51.0,3.0,1
TKT_003316,ACC_00395,2022-01-07,2022-01-09,Low,Feature Request,66.0,4.0,0
TKT_003317,ACC_00395,2023-12-07,2023-12-08,Low,Billing,24.0,4.0,0
TKT_003318,ACC_00395,2024-09-15,2024-09-17,Low,Billing,66.0,5.0,0
TKT_003319,ACC_00395,2023-07-21,2023-07-22,Low,Performance,26.0,,0
TKT_003320,ACC_00395,2022-06-19,2022-06-23,Low,How-To,108.0,4.0,0
TKT_003321,ACC_00395,2024-08-24,2024-08-24,High,Performance,16.0,,0
TKT_003322,ACC_00395,2022-09-01,2022-09-02,Low,How-To,34.0,4.0,0
TKT_003323,ACC_00395,2023-12-05,2023-12-06,Low,Feature Request,34.0,1.0,0
TKT_003324,ACC_00395,2022-01-27,2022-01-28,Medium,Bug,26.0,,0
TKT_003325,ACC_00395,2024-05-19,2024-05-24,Low,Integration,128.0,5.0,0
TKT_003326,ACC_00395,2024-05-28,2024-05-28,High,Integration,18.0,5.0,0
TKT_003327,ACC_00395,2023-01-21,2023-01-24,Low,Integration,83.0,4.0,0
TKT_003328,ACC_00396,2022-10-26,2022-10-27,Low,Feature Request,45.0,4.0,0
TKT_003329,ACC_00396,2023-07-08,2023-07-09,Low,Bug,47.0,4.0,0
TKT_003330,ACC_00396,2024-12-05,2024-12-06,Low,Billing,34.0,1.0,0
TKT_003331,ACC_00396,2023-11-06,2023-11-11,Low,How-To,142.0,5.0,0
TKT_003332,ACC_00396,2024-09-10,2024-09-14,Low,Bug,119.0,3.0,0
TKT_003333,ACC_00396,2023-01-28,2023-01-31,Low,Billing,93.0,,0
TKT_003334,ACC_00396,2022-02-18,2022-02-23,Low,Feature Request,122.0,4.0,1
TKT_003335,ACC_00396,2023-05-18,2023-05-23,Low,Bug,140.0,2.0,0
TKT_003336,ACC_00396,2022-06-03,2022-06-09,Low,Bug,159.0,4.0,0
TKT_003337,ACC_00396,2024-09-23,2024-09-28,Low,Bug,126.0,2.0,0
TKT_003338,ACC_00396,2024-04-05,2024-04-07,Medium,Performance,56.0,,0
TKT_003339,ACC_00396,2024-10-16,2024-10-17,Low,Bug,47.0,4.0,0
TKT_003340,ACC_00396,2022-04-25,2022-04-26,Low,Billing,37.0,4.0,0
TKT_003341,ACC_00396,2023-02-08,2023-02-14,Low,How-To,147.0,3.0,0
TKT_003342,ACC_00396,2022-11-09,2022-11-15,Low,Performance,163.0,3.0,0
TKT_003343,ACC_00396,2024-10-25,2024-10-25,High,Billing,10.0,4.0,0
TKT_003344,ACC_00396,2022-07-03,2022-07-04,Medium,How-To,32.0,3.0,0
TKT_003345,ACC_00397,2023-08-27,2023-09-01,Low,Feature Request,127.0,4.0,0
TKT_003346,ACC_00397,2024-06-17,2024-06-18,Low,Billing,31.0,5.0,0
TKT_003347,ACC_00397,2023-03-12,2023-03-18,Low,Integration,155.0,,0
TKT_003348,ACC_00398,2022-04-03,2022-04-07,Low,Performance,111.0,3.0,0
TKT_003349,ACC_00398,2023-05-19,2023-05-22,Low,Performance,90.0,4.0,0
TKT_003350,ACC_00398,2023-09-07,2023-09-12,Low,How-To,129.0,4.0,0
TKT_003351,ACC_00398,2022-09-29,2022-10-02,Low,Integration,91.0,,0
TKT_003352,ACC_00398,2023-12-28,2023-12-29,Low,Feature Request,24.0,,0
TKT_003353,ACC_00398,2022-08-24,2022-08-25,Low,Bug,28.0,5.0,0
TKT_003354,ACC_00398,2023-11-10,2023-11-10,High,Performance,12.0,,0
TKT_003355,ACC_00398,2023-12-23,2023-12-25,Low,Integration,67.0,4.0,0
TKT_003356,ACC_00398,2024-12-03,2024-12-08,Low,Feature Request,127.0,4.0,1
TKT_003357,ACC_00398,2023-07-08,2023-07-12,Low,Billing,101.0,,0
TKT_003358,ACC_00398,2024-12-17,2024-12-20,Low,Integration,85.0,3.0,0
TKT_003359,ACC_00398,2024-06-28,2024-07-02,Low,Integration,105.0,4.0,0
TKT_003360,ACC_00398,2023-07-07,2023-07-09,Medium,How-To,70.0,5.0,0
TKT_003361,ACC_00398,2024-12-03,2024-12-06,Low,How-To,83.0,,1
TKT_003362,ACC_00398,2022-03-01,2022-03-02,Low,Performance,44.0,1.0,1
TKT_003363,ACC_00398,2023-07-09,2023-07-11,Low,Performance,68.0,3.0,0
TKT_003364,ACC_00398,2023-06-22,2023-06-27,Low,How-To,141.0,2.0,0
TKT_003365,ACC_00398,2023-07-24,2023-07-26,Low,Integration,60.0,4.0,0
TKT_003366,ACC_00398,2024-09-09,2024-09-10,Low,How-To,32.0,1.0,1
TKT_003367,ACC_00398,2024-03-07,2024-03-09,Low,How-To,51.0,4.0,1
TKT_003368,ACC_00399,2024-11-04,2024-11-10,Low,Billing,157.0,3.0,0
TKT_003369,ACC_00399,2023-10-09,2023-10-11,Medium,Integration,54.0,5.0,1
TKT_003370,ACC_00399,2024-11-09,2024-11-09,High,Feature Request,5.0,,1
TKT_003371,ACC_00399,2024-01-29,2024-01-30,Medium,Performance,34.0,5.0,0
TKT_003372,ACC_00399,2024-09-16,2024-09-17,Low,Feature Request,32.0,5.0,0
TKT_003373,ACC_00399,2022-10-29,2022-10-31,Medium,Bug,53.0,3.0,0
TKT_003374,ACC_00399,2024-04-15,2024-04-19,Low,Performance,110.0,,0
TKT_003375,ACC_00399,2024-08-20,2024-08-21,Medium,How-To,38.0,3.0,0
TKT_003376,ACC_00399,2023-01-22,2023-01-22,Critical,Performance,6.0,3.0,0
TKT_003377,ACC_00399,2024-02-28,2024-02-28,Medium,Performance,17.0,5.0,0
TKT_003378,ACC_00399,2022-11-19,2022-11-20,Low,Billing,32.0,5.0,0
TKT_003379,ACC_00399,2024-01-25,2024-01-26,Medium,How-To,37.0,4.0,0
TKT_003380,ACC_00400,2024-04-02,2024-04-07,Low,Performance,133.0,3.0,0
TKT_003381,ACC_00400,2022-10-06,2022-10-11,Low,Billing,127.0,4.0,0
TKT_003382,ACC_00400,2022-09-02,2022-09-06,Low,Performance,96.0,4.0,0
TKT_003383,ACC_00400,2024-01-07,2024-01-10,Low,Integration,77.0,,0
TKT_003384,ACC_00400,2023-04-30,2023-05-01,Low,Performance,32.0,,0
TKT_003385,ACC_00400,2024-02-02,2024-02-08,Low,Performance,150.0,4.0,0
TKT_003386,ACC_00400,2022-08-07,2022-08-10,Low,Bug,80.0,,1
TKT_003387,ACC_00402,2023-05-05,2023-05-07,Medium,Bug,57.0,,0
TKT_003388,ACC_00402,2024-05-24,2024-05-26,Medium,Billing,53.0,2.0,0
TKT_003389,ACC_00402,2024-02-23,2024-02-28,Low,Bug,134.0,5.0,0
TKT_003390,ACC_00402,2023-06-03,2023-06-07,Low,How-To,97.0,2.0,0
TKT_003391,ACC_00402,2024-01-23,2024-01-24,Medium,Bug,45.0,,0
TKT_003392,ACC_00402,2024-01-05,2024-01-05,Critical,How-To,7.0,4.0,0
TKT_003393,ACC_00403,2024-07-30,2024-07-30,High,Bug,15.0,,0
TKT_003394,ACC_00403,2022-11-02,2022-11-03,Low,How-To,27.0,4.0,0
TKT_003395,ACC_00403,2022-08-13,2022-08-19,Low,Integration,154.0,4.0,0
TKT_003396,ACC_00403,2024-02-14,2024-02-14,High,How-To,7.0,3.0,1
TKT_003397,ACC_00403,2024-05-13,2024-05-13,High,Billing,14.0,5.0,0
TKT_003398,ACC_00403,2022-08-10,2022-08-15,Low,Bug,126.0,4.0,1
TKT_003399,ACC_00403,2023-10-12,2023-10-12,High,Integration,23.0,4.0,1
TKT_003400,ACC_00403,2022-06-29,2022-07-04,Low,Bug,125.0,2.0,0
TKT_003401,ACC_00403,2024-07-30,2024-08-05,Low,How-To,145.0,4.0,0
TKT_003402,ACC_00403,2023-08-10,2023-08-16,Low,How-To,152.0,4.0,0
TKT_003403,ACC_00404,2024-10-12,2024-10-15,Low,Performance,79.0,5.0,0
TKT_003404,ACC_00405,2022-05-20,2022-05-22,Low,Performance,58.0,3.0,0
TKT_003405,ACC_00405,2023-06-05,2023-06-08,Low,Performance,73.0,5.0,0
TKT_003406,ACC_00405,2023-06-25,2023-06-30,Low,How-To,133.0,5.0,0
TKT_003407,ACC_00405,2024-06-03,2024-06-04,Medium,Feature Request,38.0,2.0,0
TKT_003408,ACC_00405,2023-03-12,2023-03-14,Low,Feature Request,58.0,4.0,0
TKT_003409,ACC_00405,2023-10-24,2023-10-28,Low,Billing,118.0,3.0,0
TKT_003410,ACC_00405,2022-06-16,2022-06-19,Low,Feature Request,91.0,4.0,0
TKT_003411,ACC_00405,2024-02-24,2024-02-27,Low,Feature Request,72.0,,0
TKT_003412,ACC_00405,2023-05-21,2023-05-27,Low,Billing,158.0,2.0,0
TKT_003413,ACC_00405,2024-12-25,2024-12-27,Low,Billing,64.0,4.0,0
TKT_003414,ACC_00405,2022-06-24,2022-06-24,High,How-To,17.0,5.0,0
TKT_003415,ACC_00405,2023-05-07,2023-05-08,Medium,Performance,27.0,4.0,0
TKT_003416,ACC_00405,2022-10-07,2022-10-11,Low,Feature Request,107.0,2.0,0
TKT_003417,ACC_00405,2024-10-29,2024-11-02,Low,How-To,118.0,5.0,0
TKT_003418,ACC_00405,2022-10-07,2022-10-08,Medium,Billing,36.0,4.0,1
TKT_003419,ACC_00405,2024-05-25,2024-05-26,Medium,Bug,26.0,4.0,0
TKT_003420,ACC_00405,2022-05-09,2022-05-09,High,How-To,18.0,1.0,0
TKT_003421,ACC_00405,2022-04-13,2022-04-14,Medium,Bug,33.0,5.0,0
TKT_003422,ACC_00405,2023-07-04,2023-07-06,Low,Performance,58.0,2.0,0
TKT_003423,ACC_00405,2024-05-24,2024-05-24,High,Feature Request,16.0,3.0,0
TKT_003424,ACC_00406,2023-04-01,2023-04-04,Low,Feature Request,77.0,2.0,0
TKT_003425,ACC_00406,2022-06-30,2022-07-02,Medium,Billing,55.0,,0
TKT_003426,ACC_00406,2023-06-20,2023-06-21,Medium,Integration,27.0,2.0,1
TKT_003427,ACC_00406,2022-10-20,2022-10-22,Medium,Feature Request,71.0,4.0,0
TKT_003428,ACC_00406,2022-08-27,2022-08-27,Medium,Billing,20.0,4.0,0
TKT_003429,ACC_00406,2022-03-01,2022-03-02,Low,Feature Request,46.0,2.0,0
TKT_003430,ACC_00406,2024-12-30,,Low,Performance,,,0
TKT_003431,ACC_00406,2023-07-13,2023-07-15,Low,Billing,49.0,5.0,0
TKT_003432,ACC_00406,2024-12-30,,Low,Integration,,3.0,0
TKT_003433,ACC_00406,2024-11-26,2024-11-28,Medium,Billing,66.0,4.0,0
TKT_003434,ACC_00406,2023-07-06,2023-07-06,High,Bug,12.0,2.0,0
TKT_003435,ACC_00406,2023-01-13,2023-01-14,Medium,Billing,38.0,5.0,0
TKT_003436,ACC_00406,2023-07-12,2023-07-13,Medium,How-To,39.0,3.0,0
TKT_003437,ACC_00406,2022-03-08,2022-03-11,Low,Performance,81.0,3.0,0
TKT_003438,ACC_00406,2024-10-19,2024-10-20,Medium,Feature Request,39.0,5.0,0
TKT_003439,ACC_00406,2023-07-01,2023-07-02,Low,Performance,31.0,3.0,0
TKT_003440,ACC_00406,2023-09-02,2023-09-02,Critical,Integration,3.0,3.0,0
TKT_003441,ACC_00407,2024-01-24,2024-01-29,Low,Billing,126.0,1.0,0
TKT_003442,ACC_00407,2024-02-14,2024-02-18,Low,Bug,113.0,4.0,0
TKT_003443,ACC_00407,2024-07-07,2024-07-13,Low,Feature Request,166.0,5.0,0
TKT_003444,ACC_00407,2024-10-04,2024-10-04,Critical,Performance,2.0,,0
TKT_003445,ACC_00407,2024-04-09,2024-04-10,Low,Bug,28.0,4.0,0
TKT_003446,ACC_00408,2022-09-16,2022-09-22,Low,Integration,145.0,3.0,1
TKT_003447,ACC_00408,2022-12-15,2022-12-17,Low,Integration,52.0,3.0,0
TKT_003448,ACC_00408,2022-09-10,2022-09-13,Low,How-To,74.0,,1
TKT_003449,ACC_00408,2023-03-30,2023-03-31,Low,Integration,45.0,,0
TKT_003450,ACC_00408,2022-10-25,2022-10-25,High,Bug,7.0,4.0,0
TKT_003451,ACC_00408,2023-05-21,2023-05-24,Low,Integration,84.0,,0
TKT_003452,ACC_00408,2022-12-30,2023-01-05,Low,Performance,150.0,3.0,0
TKT_003453,ACC_00408,2023-04-22,2023-04-27,Low,Performance,131.0,3.0,0
TKT_003454,ACC_00409,2023-09-05,2023-09-09,Low,Billing,109.0,3.0,0
TKT_003455,ACC_00409,2023-07-02,2023-07-06,Low,Feature Request,105.0,3.0,0
TKT_003456,ACC_00409,2023-09-11,2023-09-14,Low,Billing,85.0,,0
TKT_003457,ACC_00409,2023-08-07,2023-08-09,Low,Bug,53.0,4.0,0
TKT_003458,ACC_00409,2023-06-09,2023-06-11,Medium,How-To,58.0,2.0,0
TKT_003459,ACC_00409,2023-04-22,2023-04-24,Low,Feature Request,54.0,3.0,0
TKT_003460,ACC_00409,2023-07-29,2023-07-29,High,Performance,10.0,1.0,0
TKT_003461,ACC_00409,2023-05-19,2023-05-19,High,Performance,18.0,3.0,1
TKT_003462,ACC_00410,2023-05-28,2023-06-01,Low,How-To,102.0,3.0,0
TKT_003463,ACC_00410,2023-05-23,2023-05-23,Medium,Integration,17.0,3.0,0
TKT_003464,ACC_00411,2023-12-16,2023-12-21,Low,Feature Request,136.0,2.0,0
TKT_003465,ACC_00411,2024-06-21,2024-06-26,Low,Bug,135.0,,0
TKT_003466,ACC_00411,2024-09-15,2024-09-21,Low,Bug,160.0,5.0,0
TKT_003467,ACC_00411,2024-09-09,2024-09-15,Low,Feature Request,157.0,4.0,0
TKT_003468,ACC_00411,2023-12-11,2023-12-16,Low,Billing,138.0,2.0,0
TKT_003469,ACC_00411,2024-01-21,2024-01-23,Medium,How-To,59.0,2.0,0
TKT_003470,ACC_00411,2023-05-15,2023-05-19,Low,How-To,117.0,3.0,0
TKT_003471,ACC_00411,2022-09-28,2022-09-29,Low,Billing,26.0,,0
TKT_003472,ACC_00411,2024-07-16,2024-07-18,Medium,Bug,64.0,5.0,0
TKT_003473,ACC_00411,2024-02-09,2024-02-10,Low,Performance,34.0,5.0,0
TKT_003474,ACC_00411,2022-10-22,2022-10-23,Medium,Integration,47.0,1.0,0
TKT_003475,ACC_00411,2023-02-19,2023-02-20,Medium,Integration,27.0,,0
TKT_003476,ACC_00411,2023-07-06,2023-07-08,Medium,Bug,67.0,4.0,0
TKT_003477,ACC_00412,2022-12-26,2022-12-30,Low,How-To,105.0,3.0,0
TKT_003478,ACC_00412,2024-10-24,2024-10-29,Low,Billing,136.0,4.0,0
TKT_003479,ACC_00412,2023-03-25,2023-03-27,Low,Integration,48.0,3.0,0
TKT_003480,ACC_00412,2023-02-25,2023-02-25,High,Billing,9.0,4.0,0
TKT_003481,ACC_00412,2024-12-11,2024-12-11,High,How-To,22.0,5.0,0
TKT_003482,ACC_00412,2024-11-17,2024-11-17,High,How-To,12.0,2.0,0
TKT_003483,ACC_00412,2023-01-27,2023-01-31,Low,Performance,114.0,,0
TKT_003484,ACC_00412,2023-04-11,2023-04-17,Low,Feature Request,146.0,,0
TKT_003485,ACC_00412,2022-09-09,2022-09-14,Low,Integration,123.0,4.0,0
TKT_003486,ACC_00412,2022-11-15,2022-11-16,Low,Performance,27.0,1.0,0
TKT_003487,ACC_00412,2022-11-15,2022-11-19,Low,Feature Request,102.0,,0
TKT_003488,ACC_00412,2023-02-02,2023-02-08,Low,Bug,163.0,4.0,1
TKT_003489,ACC_00412,2023-06-26,2023-06-29,Low,Billing,73.0,4.0,0
TKT_003490,ACC_00412,2023-01-12,2023-01-15,Low,How-To,79.0,5.0,0
TKT_003491,ACC_00412,2023-06-06,2023-06-07,Low,How-To,46.0,4.0,0
TKT_003492,ACC_00412,2022-10-16,2022-10-16,Critical,Performance,6.0,4.0,0
TKT_003493,ACC_00412,2023-07-14,2023-07-15,Low,How-To,40.0,2.0,0
TKT_003494,ACC_00413,2023-10-08,2023-10-10,Medium,Bug,60.0,4.0,0
TKT_003495,ACC_00413,2024-02-27,2024-02-27,Medium,Billing,22.0,2.0,0
